grid_id,c_bar,n_weeks,poi_cnt_life,poi_cnt_transport,poi_cnt_economy,poi_cnt_public_service,y_true_bar,c_hat,r_alignment
3183_46902,2245.7635815550657,31,0.0,0.0,0.0,0.0,2132.6129347278224,3044.374541510608,-798.6109599555425
3186_46902,3505.3790506453533,31,2.0,0.0,0.0,0.0,2953.0323840725805,4266.954283670186,-761.5752330248324
3188_47014,3639.6443300795545,31,0.0,0.0,0.0,0.0,3470.4830519153224,3044.374541510608,595.2697885689463
3190_46906,2441.714733824428,31,0.0,0.0,0.0,0.0,2125.2900390625,3044.374541510608,-602.6598076861801
3190_46978,1691.7583033000847,31,0.0,0.0,0.0,0.0,1537.0322265625,3044.374541510608,-1352.6162382105235
3201_46924,2328.12335099271,31,0.0,0.0,0.0,0.0,2124.0964591733873,3044.374541510608,-716.2511905178981
3206_46983,2083.7241125685155,31,0.0,0.0,0.0,0.0,1854.160912298387,3044.374541510608,-960.6504289420927
3208_46975,3339.332399996865,31,0.0,0.0,0.0,0.0,2690.482925907258,3044.374541510608,294.957858486257
3210_46983,2339.2390130351214,31,0.0,0.0,0.0,0.0,2279.0642956149195,3044.374541510608,-705.1355284754868
3214_46982,2474.787794110757,31,0.0,0.0,0.0,0.0,2198.3873487903224,3044.374541510608,-569.586747399851
3222_46975,2681.397270539359,31,0.0,0.0,0.0,0.0,2693.8714717741937,3044.374541510608,-362.97727097124925
3222_46983,2913.0964307500067,31,1.0,0.0,0.0,0.0,2412.0324155745966,3767.0945717658187,-853.998141015812
3222_47008,2253.5885043305634,31,1.0,0.0,0.0,0.0,1996.1615423387098,3767.0945717658187,-1513.5060674352553
3223_46832,6118.548405677942,31,0.0,0.0,2.0,0.0,4655.903603830645,6459.725024161291,-341.17661848334865
3223_47015,3495.190522150002,31,0.0,0.0,0.0,0.0,3276.645035282258,3044.374541510608,450.81598063939373
3226_46885,8849.19810768345,31,0.0,0.0,0.0,0.0,6981.806955645161,3044.374541510608,5804.823566172843
3228_46887,9097.780029408894,31,0.0,0.0,0.0,0.0,7185.2534022177415,3044.374541510608,6053.405487898286
3235_47014,3596.0928043147037,31,0.0,0.0,0.0,0.0,1995.9682144657259,3044.374541510608,551.7182628040955
3236_46887,2476.829102136413,31,0.0,0.0,0.0,0.0,2073.033738659274,3044.374541510608,-567.5454393741952
3238_46925,2210.16404205583,31,0.0,0.0,0.0,0.0,2054.9030682963707,3044.374541510608,-834.2104994547781
3238_46934,1992.0917541571753,31,0.0,0.0,0.0,0.0,1935.2258694556451,3044.374541510608,-1052.282787353433
3238_46978,2381.6840731646766,31,0.0,0.0,0.0,0.0,2282.1615108366937,3044.374541510608,-662.6904683459315
3238_47003,2777.6525937288307,31,1.0,0.0,0.0,0.0,2670.355405745968,3767.0945717658187,-989.4419780369881
3239_46940,2243.6997500241423,31,0.0,0.0,0.0,0.0,2295.8719443044356,3044.374541510608,-800.6747914864659
3240_46979,2254.0114367691162,31,0.0,0.0,0.0,0.0,5036.710811491936,3044.374541510608,-790.363104741492
3242_46908,2447.6498028865544,31,0.0,0.0,0.0,0.0,2148.8384576612902,3044.374541510608,-596.7247386240538
3244_46887,2021.1744223784924,31,0.0,0.0,0.0,0.0,1913.0968371975807,3044.374541510608,-1023.2001191321158
3245_46887,2248.2202680803985,31,0.0,0.0,0.0,0.0,1879.8067666330646,3044.374541510608,-796.1542734302097
3246_46910,2091.009273560944,31,0.0,0.0,0.0,0.0,1805.999747983871,3044.374541510608,-953.365267949664
3256_47013,4194.013451547908,31,1.0,0.0,0.0,0.0,2651.5162550403224,3767.0945717658187,426.9188797820889
3257_47012,9446.079224198695,31,0.0,0.0,1.0,0.0,7624.611769153225,4893.721102806051,4552.358121392644
3286_46873,9219.836968763437,31,0.0,1.0,0.0,0.0,7423.257938508064,18998.83475515611,-9778.997786392672
3288_46928,2573.16946321468,31,0.0,0.0,0.0,0.0,3465.9686239919356,3044.374541510608,-471.20507829592816
3289_46886,3269.633217567275,31,0.0,0.0,0.0,0.0,2618.8724798387098,3044.374541510608,225.2586760566669
3294_46886,2940.227215629042,31,1.0,0.0,0.0,0.0,2729.099168346774,3767.0945717658187,-826.8673561367768
3295_46894,3838.510043994657,31,0.0,0.0,0.0,0.0,3763.2580015120966,3044.374541510608,794.1355024840486
3295_46915,39662.476484527186,31,0.0,0.0,0.0,0.0,44589.29637096774,3044.374541510608,36618.101943016576
3296_46895,4677.447101995018,31,1.0,0.0,0.0,0.0,3710.9997479838707,3767.0945717658187,910.3525302291991
3296_46900,11260.619197705591,31,0.0,0.0,0.0,0.0,11161.763356854839,3044.374541510608,8216.244656194984
3299_46914,2560.006113081951,31,1.0,0.0,0.0,0.0,2158.6775138608873,3767.0945717658187,-1207.0884586838679
3302_46888,15978.787718205469,31,1.0,0.0,1.0,0.0,14359.753780241936,6055.323045454485,9923.464672750984
3303_47014,4470.361690692165,31,0.0,0.0,0.0,0.0,2937.8736769153224,3044.374541510608,1425.987149181557
3307_46896,2884.3448299412375,31,1.0,0.0,0.0,0.0,7462.387978830645,3767.0945717658187,-882.7497418245812
3308_46883,2346.695443265995,31,1.0,0.0,0.0,0.0,2207.1613533266127,3767.0945717658187,-1420.3991284998237
3308_46893,2644.794221035342,31,0.0,0.0,0.0,0.0,3336.6447832661293,3044.374541510608,-399.58032047526603
3310_46886,2141.8792815532984,31,2.0,0.0,0.0,0.0,1972.4511088709678,4266.954283670186,-2125.0750021168874
3310_46891,6931.58379710208,31,0.0,0.0,0.0,0.0,5251.3526965725805,3044.374541510608,3887.209255591472
3311_46880,8114.103309100073,31,0.0,0.0,1.0,0.0,9680.87411794355,4893.721102806051,3220.3822062940217
3311_46889,3082.647586923376,31,5.0,0.0,0.0,0.0,2489.5811491935483,5279.813623950852,-2197.1660370274762
3311_47014,2631.4306300269527,31,0.0,0.0,0.0,0.0,2068.451612903226,3044.374541510608,-412.9439114836555
3312_46884,2404.498001548983,31,0.0,0.0,0.0,0.0,2143.935515372984,3044.374541510608,-639.876539961625
3312_46887,3497.350452052613,31,0.0,0.0,1.0,0.0,3070.7745085685483,4893.721102806051,-1396.370650753438
3312_46894,9053.87643792622,31,1.0,0.0,0.0,0.0,3464.7088426159276,3767.0945717658187,5286.781866160401
3313_46884,2513.3736094130804,31,0.0,0.0,1.0,0.0,2158.4189453125,4893.721102806051,-2380.3474933929706
3313_46885,2267.7747210272505,31,2.0,0.0,0.0,0.0,2215.4190398185483,4266.954283670186,-1999.1795626429353
3313_46887,1292.1103452496898,31,1.0,0.0,0.0,0.0,2301.580582157258,3767.0945717658187,-2474.9842265161287
3314_46885,2232.0360896388947,31,1.0,0.0,1.0,0.0,1983.548355594758,6055.323045454485,-3823.28695581559
3314_46887,1971.434286980376,31,1.0,0.0,0.0,0.0,1280.4188508064517,3767.0945717658187,-1795.6602847854426
3314_46895,5019.532262918371,31,1.0,0.0,0.0,0.0,9203.613092237903,3767.0945717658187,1252.4376911525524
3315_46886,782.9947401457841,31,0.0,0.0,0.0,0.0,1410.4517389112902,3044.374541510608,-2261.379801364824
3315_46939,1850.8292205644564,31,0.0,0.0,1.0,0.0,1070.387238533266,4893.721102806051,-3042.8918822415944
3316_46883,3890.2962089344333,31,0.0,0.0,0.0,0.0,3532.9029737903224,3044.374541510608,845.921667423825
3316_46889,4406.621579274117,31,0.0,0.0,0.0,0.0,3468.4517389112902,3044.374541510608,1362.2470377635086
3317_46885,3388.250735189177,31,0.0,0.0,0.0,0.0,2435.001890120968,3044.374541510608,343.8761936785686
3318_46883,3937.4592166701073,31,2.0,0.0,0.0,0.0,3064.805632560484,4266.954283670186,-329.4950670000785
3318_46884,11139.09949601552,31,1.0,0.0,0.0,0.0,8650.840473790322,3767.0945717658187,7372.004924249702
3318_46889,7692.752443972405,31,1.0,0.0,0.0,0.0,6030.2254284274195,3767.0945717658187,3925.657872206586
3318_46891,4549.836123102548,31,0.0,0.0,1.0,0.0,4265.2901965725805,4893.721102806051,-343.8849797035027
3319_46883,14794.62639911408,31,2.0,0.0,2.0,0.0,9447.386844758064,9053.413066974228,5741.213332139852
3319_46884,9131.4596791995,31,0.0,0.0,0.0,0.0,6984.354460685484,3044.374541510608,6087.085137688893
3321_46887,2801.782975269778,31,1.0,0.0,0.0,0.0,2121.7096144153224,3767.0945717658187,-965.3115964960407
3344_46898,4288.2537210699875,31,0.0,0.0,0.0,0.0,3117.4195438508063,3044.374541510608,1243.8791795593793
3351_46983,2096.461564181674,31,1.0,0.0,0.0,0.0,1687.9356098790322,3767.0945717658187,-1670.6330075841447
3353_46960,2406.446118950199,31,0.0,0.0,0.0,0.0,2184.1612903225805,3044.374541510608,-637.9284225604092
3362_46978,2212.760658771364,31,0.0,0.0,0.0,0.0,1900.7416519657259,3044.374541510608,-831.6138827392442
3364_46982,2227.7581782052634,31,0.0,0.0,0.0,0.0,2263.838363155242,3044.374541510608,-816.6163633053447
3365_46984,2958.6923424582033,31,0.0,0.0,0.0,0.0,2722.9674899193546,3044.374541510608,-85.68219905240494
3375_47015,2888.42265179149,31,0.0,0.0,0.0,0.0,2401.2580015120966,3044.374541510608,-155.9518897191183
3402_47015,2238.218260446983,31,0.0,0.0,0.0,0.0,1883.5504347278227,3044.374541510608,-806.1562810636251
3415_46968,3249.4084028044335,31,0.0,0.0,0.0,0.0,2686.128843245968,3044.374541510608,205.03386129382534
